time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
0.106960,106960,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.109016,109016,0.00450070,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.111072,111072,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.113128,113128,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,0.00486175
0.115184,115184,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.117240,117240,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,0.00486175
0.119296,119296,-0.00363360,0.07816723,0.07184513,-0.21301441,-0.00178329,-0.00327213
0.121352,121352,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.123408,123408,0.00450070,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.125464,125464,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.127520,127520,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.129576,129576,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.131632,131632,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.133688,133688,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.135744,135744,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.137800,137800,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.139856,139856,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.141912,141912,-0.00363360,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.143972,143972,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.146024,146024,-0.00363360,0.07816723,0.07184513,0.02966803,0.00633943,-0.00327213
0.148080,148080,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.150136,150136,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.152196,152196,0.00450070,-0.16593757,-0.17078613,-0.21301441,0.00633943,-0.00327213
0.154252,154252,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.156304,156304,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.158360,158360,-0.00363360,-0.16593757,0.07184513,-0.21301441,-0.00178329,0.00486175
0.160420,160420,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.162472,162472,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.164528,164528,0.00450070,0.07816723,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.166584,166584,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,0.00486175
0.168640,168640,0.00450070,0.07816723,0.31447638,0.02966803,0.00633943,-0.00327213
0.170696,170696,-0.00363360,-0.16593757,-0.17078613,-0.21301441,0.00633943,0.00486175
0.172752,172752,0.00450070,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.174812,174812,-0.00363360,0.07816723,0.31447638,0.27235047,-0.00178329,0.00486175
0.176864,176864,0.00450070,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.178920,178920,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.180976,180976,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.183032,183032,-0.00363360,0.07816723,-0.17078613,0.02966803,0.00633943,0.00486175
0.185088,185088,0.00450070,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.187144,187144,0.00450070,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.189200,189200,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.191256,191256,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.193312,193312,-0.00363360,-0.16593757,0.31447638,0.02966803,-0.00178329,-0.00327213
0.195368,195368,-0.00363360,0.07816723,0.07184513,0.02966803,0.00633943,-0.00327213
0.197424,197424,0.00450070,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.199480,199480,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,0.00486175
0.201536,201536,-0.00363360,-0.16593757,-0.17078613,0.02966803,0.00633943,-0.00327213
0.203592,203592,0.00450070,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.205648,205648,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,0.00486175
0.207704,207704,0.00450070,-0.16593757,-0.17078613,-0.21301441,-0.00178329,0.00486175
0.209760,209760,-0.00363360,0.07816723,0.31447638,0.02966803,0.00633943,0.00486175
0.211816,211816,-0.00363360,0.07816723,0.07184513,0.02966803,0.00633943,-0.00327213
0.213872,213872,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.215928,215928,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.217984,217984,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.220040,220040,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.222096,222096,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.224152,224152,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.226208,226208,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.228264,228264,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.230320,230320,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.232376,232376,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.234432,234432,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.236488,236488,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.238544,238544,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.240600,240600,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.242656,242656,-0.00363360,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.244712,244712,0.00450070,0.07816723,0.31447638,0.02966803,-0.00178329,0.00486175
0.246792,246792,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.248856,248856,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.250920,250920,-0.00363360,0.07816723,0.31447638,0.02966803,0.00633943,-0.00327213
0.252976,252976,-0.00363360,0.07816723,0.31447638,0.02966803,0.00633943,-0.00327213
0.255040,255040,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.257104,257104,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.259168,259168,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.261232,261232,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.263296,263296,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.265360,265360,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.267424,267424,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.269488,269488,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.271552,271552,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.273616,273616,0.00450070,0.07816723,-0.17078613,0.02966803,-0.00178329,0.00486175
0.275680,275680,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.277744,277744,0.00450070,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.279808,279808,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,0.00486175
0.281872,281872,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.283936,283936,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.286000,286000,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.288064,288064,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.290124,290124,0.00450070,0.07816723,-0.17078613,0.02966803,-0.00178329,0.00486175
0.292188,292188,0.00450070,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.294248,294248,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.296304,296304,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.298360,298360,0.00450070,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.300416,300416,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.302472,302472,0.00450070,0.07816723,0.07184513,-0.21301441,0.00633943,-0.00327213
0.304528,304528,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.306584,306584,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.308640,308640,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.310696,310696,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.312752,312752,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.314808,314808,0.00450070,0.07816723,-0.17078613,0.02966803,0.00633943,0.00486175
0.316864,316864,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.318920,318920,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.320976,320976,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.323032,323032,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00990601,-0.00327213
0.325088,325088,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,0.00486175
0.327144,327144,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.329200,329200,0.00450070,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.331256,331256,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.333312,333312,0.00450070,0.07816723,0.07184513,-0.21301441,0.00633943,-0.00327213
0.335368,335368,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.337424,337424,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.339480,339480,-0.00363360,0.07816723,-0.17078613,-0.21301441,-0.00178329,0.00486175
0.341536,341536,0.00450070,-0.16593757,-0.17078613,0.02966803,-0.00178329,0.00486175
0.343592,343592,-0.00363360,0.07816723,0.31447638,0.02966803,-0.00178329,-0.00327213
0.345652,345652,-0.00363360,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.347704,347704,0.00450070,0.07816723,-0.41341739,0.02966803,-0.00178329,0.00486175
0.349764,349764,0.00450070,0.07816723,0.31447638,0.27235047,0.00633943,-0.00327213
0.351816,351816,0.00450070,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.353876,353876,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,0.00486175
0.355940,355940,0.00450070,0.07816723,-0.17078613,-0.21301441,0.00633943,0.00486175
0.357996,357996,0.00450070,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.360052,360052,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.362112,362112,0.00450070,0.07816723,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.364172,364172,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,0.00486175
0.366224,366224,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.368280,368280,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.370336,370336,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.372396,372396,-0.00363360,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.374452,374452,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.376504,376504,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,0.00486175
0.378560,378560,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.380620,380620,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.382676,382676,0.00450070,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
