time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
0.001836,1836,0.00172385,0.06709383,-0.17944204,-0.21806054,0.00362829,0.00199216
0.003752,3752,-0.00641368,0.06709383,0.06319971,0.02462801,0.00362829,-0.00614506
0.005664,5664,0.00172385,0.06709383,-0.17944204,0.02462801,0.00362829,0.00199216
0.007576,7576,0.00172385,-0.17702449,-0.17944204,0.02462801,0.00362829,-0.00614506
0.009488,9488,0.00172385,0.06709383,0.30584146,0.02462801,0.00362829,0.00199216
0.011408,11408,-0.00641368,0.06709383,0.06319971,0.02462801,-0.00449757,0.00199216
0.013396,13396,0.00172385,0.06709383,0.06319971,-0.21806054,0.00362829,0.00199216
0.015400,15400,0.00172385,0.06709383,0.30584146,0.02462801,0.00362829,-0.00614506
0.017376,17376,0.00172385,0.06709383,0.30584146,0.02462801,-0.00449757,0.00199216
0.019360,19360,0.00172385,0.06709383,0.06319971,0.02462801,0.00362829,0.00199216
0.021344,21344,-0.00641368,0.06709383,-0.17944204,0.02462801,-0.00449757,0.00199216
0.023328,23328,0.00172385,0.06709383,-0.17944204,0.02462801,-0.00449757,0.00199216
0.025312,25312,0.00172385,0.06709383,0.06319971,0.02462801,-0.00449757,-0.00614506
0.027296,27296,-0.00641368,0.06709383,0.06319971,-0.21806054,0.00362829,0.00199216
0.029280,29280,-0.00641368,0.31121215,0.06319971,0.02462801,0.00362829,0.00199216
0.031264,31264,0.00172385,0.06709383,0.06319971,0.02462801,0.00362829,0.00199216
0.033248,33248,0.00172385,0.06709383,0.30584146,0.02462801,0.00362829,0.00199216
0.035232,35232,0.00172385,0.06709383,0.06319971,0.02462801,0.00362829,-0.00614506
0.037216,37216,0.00172385,0.06709383,0.06319971,0.02462801,0.00362829,0.00199216
0.039200,39200,0.00172385,0.06709383,0.06319971,0.02462801,-0.00449757,0.00199216
0.041192,41192,0.00172385,0.06709383,-0.17944204,-0.21806054,0.00362829,-0.00614506
0.043184,43184,0.00172385,0.06709383,0.30584146,0.02462801,0.00362829,0.00199216
0.045176,45176,0.00172385,0.06709383,0.06319971,0.02462801,-0.00449757,0.00199216
0.047168,47168,0.00172385,0.06709383,0.06319971,0.02462801,0.00362829,0.00199216
0.049168,49168,0.00172385,0.06709383,0.06319971,0.02462801,0.00362829,-0.00614506
0.051144,51144,-0.00641368,0.06709383,-0.17944204,-0.21806054,0.00362829,0.00199216
0.053132,53132,0.00172385,0.06709383,0.06319971,0.02462801,0.00362829,0.00199216
0.055112,55112,0.00172385,0.06709383,0.06319971,0.02462801,0.00362829,0.00199216
0.057100,57100,-0.00641368,0.06709383,0.06319971,0.02462801,-0.00449757,-0.00614506
0.059080,59080,-0.00641368,0.06709383,-0.17944204,0.02462801,-0.00449757,0.00199216
0.061064,61064,0.00172385,0.06709383,-0.17944204,0.02462801,0.00362829,-0.00614506
0.063048,63048,-0.00641368,0.06709383,-0.17944204,0.02462801,-0.00449757,0.00199216
0.065032,65032,-0.00641368,0.06709383,-0.17944204,0.02462801,0.00362829,0.00199216
0.067016,67016,0.00172385,-0.17702449,-0.17944204,-0.21806054,0.00362829,0.00199216
0.069000,69000,0.00172385,0.06709383,0.30584146,0.02462801,0.00362829,0.00199216
0.070984,70984,-0.00641368,0.06709383,0.30584146,0.02462801,0.00362829,0.00199216
0.072976,72976,0.00172385,-0.17702449,-0.17944204,0.02462801,-0.00449757,0.00199216
0.074968,74968,0.00172385,0.06709383,-0.17944204,0.02462801,0.00362829,-0.00614506
0.076960,76960,-0.00641368,0.06709383,0.30584146,0.02462801,-0.00449757,0.00199216
