time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
191.055,191055000,0.05407958,17.44632954,10.34181743,10.08230138,0.01609303,0.01612842
191.057272,191057272,0.05407958,17.44632954,10.34181743,10.31910649,0.01609303,0.01612842
191.059536,191059536,0.05407958,17.68433954,10.57859418,10.31910649,0.01609303,0.01612842
191.0618,191061800,0.05407958,17.68433954,10.81537094,10.31910649,0.01609303,0.01612842
191.064072,191064072,0.05407958,17.68433954,10.57859418,10.31910649,0.01609303,0.01612842
191.066352,191066352,0.05407958,17.68433954,10.34181743,10.31910649,0.01609303,0.01612842
191.068624,191068624,0.05407958,17.68433954,10.81537094,10.31910649,0.01609303,0.01612842
191.070888,191070888,0.05407958,17.68433954,10.57859418,10.31910649,0.01609303,0.01612842
191.073152,191073152,0.06220346,17.68433954,10.81537094,10.31910649,0.01609303,0.01612842
191.075436,191075436,0.06220346,17.68433954,10.57859418,10.5559116,0.01609303,0.01612842
191.077704,191077704,0.06220346,17.68433954,10.57859418,10.31910649,0.01609303,0.01612842
191.079976,191079976,0.05407958,17.68433954,10.34181743,10.31910649,0.01609303,0.01612842
191.08224,191082240,0.05407958,17.68433954,10.57859418,10.31910649,0.01609303,0.01612842
191.084504,191084504,0.05407958,17.68433954,10.81537094,10.5559116,0.01609303,0.01612842
191.086784,191086784,0.05407958,17.68433954,11.0521477,10.31910649,0.00798164,0.01612842
191.089056,191089056,0.05407958,17.44632954,10.34181743,10.31910649,0.01609303,0.01612842
191.09132,191091320,0.05407958,17.68433954,10.81537094,10.31910649,0.01609303,0.01612842
191.093584,191093584,0.05407958,17.68433954,11.0521477,10.5559116,0.01609303,0.01612842
191.095864,191095864,0.05407958,17.68433954,10.81537094,10.31910649,0.01609303,0.01612842
191.098136,191098136,0.05407958,17.68433954,10.57859418,10.31910649,0.01609303,0.01612842
191.100408,191100408,0.05407958,17.68433954,10.57859418,10.5559116,0.01609303,0.01612842
191.102672,191102672,0.05407958,17.68433954,10.57859418,10.31910649,0.01609303,0.01612842
191.10494,191104940,0.06220346,17.68433954,10.34181743,10.31910649,0.01609303,0.01612842
191.107232,191107232,0.05407958,17.68433954,10.81537094,10.5559116,0.01609303,0.01612842
191.109504,191109504,0.06220346,17.68433954,10.57859418,10.31910649,0.01609303,0.01612842
191.111768,191111768,0.05407958,17.68433954,10.81537094,10.31910649,0.01609303,0.01612842
191.114032,191114032,0.05407958,17.68433954,10.81537094,10.31910649,0.01609303,0.01612842
191.116304,191116304,0.05407958,17.92234954,10.57859418,10.31910649,0.01609303,0.01612842
191.118584,191118584,0.06220346,17.92234954,11.0521477,10.31910649,0.01609303,0.01612842
191.120856,191120856,0.05407958,17.68433954,10.81537094,10.31910649,0.00798164,0.01612842
191.12312,191123120,0.05407958,17.68433954,10.81537094,10.5559116,0.01609303,0.01612842
191.125384,191125384,0.05407958,17.68433954,10.81537094,10.5559116,0.01609303,0.01612842
191.127664,191127664,0.06220346,17.92234954,10.57859418,10.5559116,0.01609303,0.01612842
191.129936,191129936,0.05407958,17.92234954,10.57859418,10.5559116,0.01609303,0.01612842
191.132208,191132208,0.06220346,17.92234954,10.57859418,10.5559116,0.01609303,0.01612842
191.134472,191134472,0.05407958,17.92234954,10.81537094,10.5559116,0.01609303,0.01612842
191.136736,191136736,0.06220346,17.92234954,10.57859418,10.5559116,0.01609303,0.01612842
191.139016,191139016,0.06220346,17.92234954,10.57859418,10.31910649,0.00798164,0.01612842
191.141288,191141288,0.06220346,17.92234954,10.81537094,10.31910649,0.01609303,0.01612842
191.143552,191143552,0.06220346,17.92234954,10.57859418,10.5559116,0.01609303,0.01612842
191.14582,191145820,0.06220346,17.92234954,10.57859418,10.5559116,0.01609303,0.01612842
191.148096,191148096,0.06220346,17.92234954,10.81537094,10.5559116,0.01609303,0.01612842
191.150368,191150368,0.06220346,17.92234954,10.81537094,10.5559116,0.01609303,0.01612842
191.15264,191152640,0.06220346,17.92234954,10.81537094,10.5559116,0.01609303,0.01612842
191.154904,191154904,0.06220346,17.92234954,10.57859418,10.5559116,0.01609303,0.01612842
191.157172,191157172,0.06220346,17.92234954,10.57859418,10.31910649,0.01609303,0.01612842
191.159452,191159452,0.05407958,18.16035954,10.81537094,10.31910649,0.01609303,0.01612842
191.16172,191161720,0.06220346,18.16035954,11.0521477,10.5559116,0.01609303,0.01612842
191.163984,191163984,0.06220346,17.92234954,10.57859418,10.5559116,0.01609303,0.01612842
191.166252,191166252,0.06220346,18.16035954,10.81537094,10.5559116,0.01609303,0.01612842
191.168528,191168528,0.06220346,18.16035954,10.81537094,10.31910649,0.01609303,0.01612842
191.1708,191170800,0.06220346,17.92234954,10.57859418,10.31910649,0.01609303,0.01612842
191.173072,191173072,0.06220346,18.16035954,10.81537094,10.5559116,0.01609303,0.01612842
191.17534,191175340,0.05407958,17.92234954,10.81537094,10.5559116,0.01609303,0.01612842
191.177604,191177604,0.06220346,17.92234954,10.57859418,10.5559116,0.01609303,0.00800764
191.17988,191179880,0.06220346,18.16035954,10.81537094,10.31910649,0.01609303,0.01612842
191.182152,191182152,0.06220346,17.92234954,10.81537094,10.31910649,0.01609303,0.01612842
191.184424,191184424,0.06220346,18.16035954,10.81537094,10.5559116,0.01609303,0.01612842
191.186688,191186688,0.06220346,18.16035954,10.57859418,10.31910649,0.01609303,0.01612842
191.188956,191188956,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.191236,191191236,0.06220346,18.16035954,11.0521477,10.5559116,0.01609303,0.01612842
191.193504,191193504,0.06220346,18.16035954,11.0521477,10.5559116,0.01609303,0.01612842
191.195772,191195772,0.06220346,18.16035954,10.57859418,10.31910649,0.01609303,0.01612842
191.198044,191198044,0.06220346,18.16035954,10.81537094,10.5559116,0.01609303,0.00800764
191.200332,191200332,0.05407958,18.16035954,11.0521477,10.5559116,0.01609303,0.01612842
191.2026,191202600,0.06220346,18.16035954,11.0521477,10.5559116,0.01609303,0.01612842
191.204872,191204872,0.06220346,18.16035954,10.57859418,10.31910649,0.01609303,0.01612842
191.207136,191207136,0.06220346,18.16035954,10.81537094,10.5559116,0.01609303,0.01612842
191.2094,191209400,0.06220346,18.16035954,11.0521477,10.5559116,0.01609303,0.01612842
191.21168,191211680,0.06220346,18.16035954,10.81537094,10.5559116,0.01609303,0.01612842
191.213952,191213952,0.06220346,18.39836955,10.57859418,10.31910649,0.01609303,0.01612842
191.21622,191216220,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.21848,191218480,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.22076,191220760,0.06220346,18.39836955,11.0521477,10.5559116,0.01609303,0.01612842
191.223032,191223032,0.06220346,18.39836955,11.28892446,10.5559116,0.01609303,0.01612842
191.225304,191225304,0.06220346,18.16035954,11.0521477,10.5559116,0.01609303,0.01612842
191.227572,191227572,0.06220346,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.229836,191229836,0.06220346,18.39836955,11.0521477,10.5559116,0.01609303,0.01612842
191.232116,191232116,0.06220346,18.16035954,10.81537094,10.5559116,0.01609303,0.01612842
191.234384,191234384,0.06220346,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.236656,191236656,0.06220346,18.39836955,11.0521477,10.5559116,0.01609303,0.01612842
191.23892,191238920,0.06220346,18.39836955,11.0521477,10.5559116,0.01609303,0.01612842
191.241184,191241184,0.06220346,18.16035954,10.81537094,10.5559116,0.01609303,0.0242492
191.243464,191243464,0.07032734,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.245736,191245736,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.248,191248000,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.250264,191250264,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.252544,191252544,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.254816,191254816,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.257088,191257088,0.06220346,18.39836955,11.0521477,10.5559116,0.01609303,0.01612842
191.259356,191259356,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.26162,191261620,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.263896,191263896,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.266168,191266168,0.06220346,18.39836955,10.57859418,10.5559116,0.01609303,0.01612842
191.268432,191268432,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.2707,191270700,0.06220346,18.63637955,11.28892446,10.79271672,0.01609303,0.01612842
191.272976,191272976,0.06220346,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.275248,191275248,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.27752,191277520,0.05407958,18.39836955,11.0521477,10.5559116,0.01609303,0.01612842
191.279788,191279788,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.282052,191282052,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.28434,191284340,0.06220346,18.39836955,11.0521477,10.5559116,0.01609303,0.01612842
191.286608,191286608,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.28888,191288880,0.06220346,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.291144,191291144,0.06220346,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.293412,191293412,0.06220346,18.39836955,10.81537094,10.79271672,0.01609303,0.01612842
191.295692,191295692,0.06220346,18.39836955,10.81537094,10.79271672,0.01609303,0.01612842
191.29796,191297960,0.07032734,18.39836955,11.28892446,10.79271672,0.01609303,0.01612842
191.300224,191300224,0.06220346,18.39836955,10.81537094,10.5559116,0.01609303,0.01612842
191.302488,191302488,0.06220346,18.39836955,10.81537094,10.79271672,0.01609303,0.01612842
191.304768,191304768,0.06220346,18.63637955,11.28892446,10.79271672,0.01609303,0.01612842
191.30704,191307040,0.06220346,18.39836955,11.28892446,10.79271672,0.01609303,0.01612842
191.309312,191309312,0.07032734,18.16035954,10.81537094,10.79271672,0.01609303,0.01612842
191.311576,191311576,0.06220346,18.63637955,11.28892446,10.79271672,0.01609303,0.01612842
191.313844,191313844,0.06220346,18.39836955,11.28892446,10.79271672,0.01609303,0.01612842
191.316124,191316124,0.06220346,18.39836955,10.81537094,10.79271672,0.01609303,0.01612842
191.318392,191318392,0.06220346,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.32066,191320660,0.06220346,18.63637955,11.0521477,10.5559116,0.01609303,0.01612842
191.322932,191322932,0.06220346,18.63637955,11.0521477,10.5559116,0.01609303,0.01612842
191.325208,191325208,0.06220346,18.39836955,11.28892446,10.79271672,0.01609303,0.01612842
191.32748,191327480,0.07032734,18.63637955,11.0521477,10.5559116,0.01609303,0.01612842
191.329752,191329752,0.06220346,18.39836955,10.81537094,10.79271672,0.01609303,0.01612842
191.33202,191332020,0.06220346,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.33428,191334280,0.07032734,18.39836955,11.0521477,10.79271672,0.00798164,0.01612842
191.336564,191336564,0.06220346,18.63637955,11.0521477,10.5559116,0.01609303,0.01612842
191.338832,191338832,0.06220346,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.341104,191341104,0.06220346,18.39836955,11.28892446,10.79271672,0.01609303,0.01612842
191.343372,191343372,0.07032734,18.63637955,11.28892446,10.79271672,0.01609303,0.01612842
191.345636,191345636,0.07032734,18.63637955,10.81537094,10.5559116,0.01609303,0.01612842
191.347916,191347916,0.06220346,18.39836955,10.81537094,10.79271672,0.01609303,0.00800764
191.350184,191350184,0.07032734,18.39836955,11.0521477,10.79271672,0.01609303,0.01612842
191.352452,191352452,0.07032734,18.39836955,10.81537094,10.79271672,0.01609303,0.01612842
191.354716,191354716,0.06220346,18.63637955,10.81537094,10.5559116,0.01609303,0.01612842
191.356996,191356996,0.07032734,18.63637955,11.28892446,10.79271672,0.01609303,0.01612842
